PRIMARY_KEY,STATE,YEAR,ENROLL,TOTAL_REVENUE,FEDERAL_REVENUE,STATE_REVENUE,LOCAL_REVENUE,TOTAL_EXPENDITURE,INSTRUCTION_EXPENDITURE,SUPPORT_SERVICES_EXPENDITURE,OTHER_EXPENDITURE,CAPITAL_OUTLAY_EXPENDITURE,GRADES_PK_G,GRADES_KG_G,GRADES_4_G,GRADES_8_G,GRADES_12_G,GRADES_1_8_G,GRADES_9_12_G,GRADES_ALL_G,AVG_MATH_4_SCORE,AVG_MATH_8_SCORE,AVG_READING_4_SCORE,AVG_READING_8_SCORE
1986_IOWA,IOWA,1986,,,,,,,,,,,981,40195,33904,32088,36222,,,481286,,,,
1987_IOWA,IOWA,1987,,,,,,,,,,,1068,39608,34301,31815,36965,,,480826,,,,
1988_IOWA,IOWA,1988,,,,,,,,,,,3334,39067,35491,33186,36157,,,478200,,,,
1989_IOWA,IOWA,1989,,,,,,,,,,,3417,38136,37298,33143,33795,,,478486,,,,
1990_IOWA,IOWA,1990,,,,,,,,,,,4747,38778,37642,34930,30928,,,483652,,278,,
1991_IOWA,IOWA,1991,,,,,,,,,,,5128,37841,37134,35449,31648,,,491363,,,,
2017_IOWA,IOWA,2017,,,,,,,,,,,30454,38293,37980,36491,37055,,148132,511850,243,286,222,268
1986_KANSAS,KANSAS,1986,,,,,,,,,,,495,36358,30998,29040,28218,,,416091,,,,
1987_KANSAS,KANSAS,1987,,,,,,,,,,,641,36335,31108,29038,28792,,,421112,,,,
1988_KANSAS,KANSAS,1988,,,,,,,,,,,1043,36471,32345,29543,28783,,,426596,,,,
1989_KANSAS,KANSAS,1989,,,,,,,,,,,1398,35734,34184,30189,26918,,,430864,,,,
1990_KANSAS,KANSAS,1990,,,,,,,,,,,1627,36221,35429,31743,26089,,,437034,,,,
1991_KANSAS,KANSAS,1991,,,,,,,,,,,2072,35866,35623,31943,25889,,,445390,,,,
2017_KANSAS,KANSAS,2017,,,,,,,,,,,21281,35661,37687,36269,34437,,142569,497088,241,285,223,267
1986_KENTUCKY,KENTUCKY,1986,,,,,,,,,,,,49578,48508,47108,38991,,,642778,,,,
1987_KENTUCKY,KENTUCKY,1987,,,,,,,,,,,,49206,48446,44641,41586,,,642696,,,,
1988_KENTUCKY,KENTUCKY,1988,,,,,,,,,,,,48112,49133,46143,42382,,,637627,,,,
1989_KENTUCKY,KENTUCKY,1989,,,,,,,,,,,,46569,50256,46242,40186,,,630688,,,,
1990_KENTUCKY,KENTUCKY,1990,,,,,,,,,,,6310,46972,49832,48141,37577,,,636401,,257,,
1991_KENTUCKY,KENTUCKY,1991,,,,,,,,,,,11926,46695,49495,49136,36131,,,646024,,,,
2017_KENTUCKY,KENTUCKY,2017,,,,,,,,,,,29493,44058,52328,50293,45593,,198841,680978,239,278,224,265
1986_LOUISIANA,LOUISIANA,1986,,,,,,,,,,,1287,68146,62325,56538,42746,,,795188,,,,
1987_LOUISIANA,LOUISIANA,1987,,,,,,,,,,,1305,70222,62411,54841,42745,,,793093,,,,
1988_LOUISIANA,LOUISIANA,1988,,,,,,,,,,,1235,67051,63614,54975,41604,,,786683,,,,
1989_LOUISIANA,LOUISIANA,1989,,,,,,,,,,,6659,64337,61886,52490,39892,,,783025,,,,
1990_LOUISIANA,LOUISIANA,1990,,,,,,,,,,,7324,65305,61077,53507,37983,,,784757,,246,,
1991_LOUISIANA,LOUISIANA,1991,,,,,,,,,,,8916,64474,62152,54491,37995,,,794128,,,,
2017_LOUISIANA,LOUISIANA,2017,,,,,,,,,,,27491,53070,55835,52222,45114,,200976,715135,229,267,212,257
1986_MAINE,MAINE,1986,,,,,,,,,,,889,17040,14695,15789,15182,,,211752,,,,
1987_MAINE,MAINE,1987,,,,,,,,,,,1620,16988,15165,15204,15567,,,211817,,,,
1988_MAINE,MAINE,1988,,,,,,,,,,,1761,17394,15693,15281,15662,,,212902,,,,
1989_MAINE,MAINE,1989,,,,,,,,,,,1925,18798,15906,14917,14552,,,213775,,,,
1990_MAINE,MAINE,1990,,,,,,,,,,,1801,19107,16589,15154,13817,,,215149,,,,
1991_MAINE,MAINE,1991,,,,,,,,,,,1503,18625,16860,15679,13861,,,216400,,,,
2017_MAINE,MAINE,2017,,,,,,,,,,,5617,12586,13343,13796,13930,,55536,180473,240,284,221,269
1986_MARYLAND,MARYLAND,1986,,,,,,,,,,,9361,50505,48378,47315,47584,,,675747,,,,
1987_MARYLAND,MARYLAND,1987,,,,,,,,,,,10032,53146,49555,46717,48642,,,683797,,,,
1988_MARYLAND,MARYLAND,1988,,,,,,,,,,,10882,53667,52046,46782,47248,,,688947,,,,
1989_MARYLAND,MARYLAND,1989,,,,,,,,,,,12238,54709,55009,46629,43302,,,698806,,,,
1990_MARYLAND,MARYLAND,1990,,,,,,,,,,,14360,56617,57228,49864,40529,,,715176,,261,,
1991_MARYLAND,MARYLAND,1991,,,,,,,,,,,15567,57658,59493,50447,40512,,,736238,,,,
2017_MARYLAND,MARYLAND,2017,,,,,,,,,,,30422,64045,70330,65372,60186,,259893,893684,241,281,225,267
1986_MASSACHUSETTS,MASSACHUSETTS,1986,,,,,,,,,,,3702,66595,57235,61328,63817,,,833918,,,,
1987_MASSACHUSETTS,MASSACHUSETTS,1987,,,,,,,,,,,4783,67138,58163,59272,64221,,,825320,,,,
1988_MASSACHUSETTS,MASSACHUSETTS,1988,,,,,,,,,,,6017,69572,60342,58141,60588,,,823428,,,,
1989_MASSACHUSETTS,MASSACHUSETTS,1989,,,,,,,,,,,6819,70464,62561,57364,55945,,,825588,,,,
1990_MASSACHUSETTS,MASSACHUSETTS,1990,,,,,,,,,,,7567,73481,64246,58818,53484,,,834314,,,,
1991_MASSACHUSETTS,MASSACHUSETTS,1991,,,,,,,,,,,9491,72974,65960,59263,53464,,,846155,,,,
2017_MASSACHUSETTS,MASSACHUSETTS,2017,,,,,,,,,,,30684,66122,72620,72860,71684,,296376,964791,249,297,236,278
1986_MICHIGAN,MICHIGAN,1986,,,,,,,,,,,8448,135089,107851,113235,105620,,,1597154,,,,
1987_MICHIGAN,MICHIGAN,1987,,,,,,,,,,,4128,139622,110254,110862,111126,,,1589287,,,,
1988_MICHIGAN,MICHIGAN,1988,,,,,,,,,,,9549,138772,113656,109134,107398,,,1582785,,,,
1989_MICHIGAN,MICHIGAN,1989,,,,,,,,,,,10661,140356,116261,106260,97713,,,1576785,,,,
1990_MICHIGAN,MICHIGAN,1990,,,,,,,,,,,10785,141656,117560,109328,91769,,,1584431,,264,,
1991_MICHIGAN,MICHIGAN,1991,,,,,,,,,,,11157,137370,119315,111906,90311,,,1593561,,,,
2017_MICHIGAN,MICHIGAN,2017,,,,,,,,,,,44258,116636,107959,114521,117197,,477301,1516398,236,280,218,265
1986_MINNESOTA,MINNESOTA,1986,,,,,,,,,,,6008,60893,50287,49703,57818,,,711134,,,,
1987_MINNESOTA,MINNESOTA,1987,,,,,,,,,,,5693,62391,52761,49865,59565,,,721481,,,,
1988_MINNESOTA,MINNESOTA,1988,,,,,,,,,,,5827,61442,55459,51484,58335,,,726950,,,,
1989_MINNESOTA,MINNESOTA,1989,,,,,,,,,,,7347,61916,58846,51830,53724,,,739553,,,,
1990_MINNESOTA,MINNESOTA,1990,,,,,,,,,,,7171,64264,61026,54417,51324,,,756374,,275,,
1991_MINNESOTA,MINNESOTA,1991,,,,,,,,,,,5549,63500,62111,56806,52165,,,773571,,,,
2017_MINNESOTA,MINNESOTA,2017,,,,,,,,,,,22692,64111,67226,66428,70833,,270468,884944,249,294,225,269
1986_MISSISSIPPI,MISSISSIPPI,1986,,,,,,,,,,,110,33418,40102,37060,28405,,,498639,,,,
1987_MISSISSIPPI,MISSISSIPPI,1987,,,,,,,,,,,154,37766,39223,35503,30281,,,505550,,,,
1988_MISSISSIPPI,MISSISSIPPI,1988,,,,,,,,,,,172,37653,39849,36129,29129,,,503326,,,,
1989_MISSISSIPPI,MISSISSIPPI,1989,,,,,,,,,,,379,36990,41200,36019,27851,,,502020,,,,
1990_MISSISSIPPI,MISSISSIPPI,1990,,,,,,,,,,,997,37568,41820,38063,26411,,,502417,,,,
1991_MISSISSIPPI,MISSISSIPPI,1991,,,,,,,,,,,732,36569,40953,37514,25713,,,504127,,,,
2017_MISSISSIPPI,MISSISSIPPI,2017,,,,,,,,,,,5732,35988,38880,35613,30933,,133244,478321,235,271,215,256
1986_MISSOURI,MISSOURI,1986,,,,,,,,,,,,62575,58984,58861,54738,,,800606,,,,
1987_MISSOURI,MISSOURI,1987,,,,,,,,,,,,62141,61263,58423,54936,,,802060,,,,
1988_MISSOURI,MISSOURI,1988,,,,,,,,,,,,65867,63098,58880,56218,,,806639,,,,
1989_MISSOURI,MISSOURI,1989,,,,,,,,,,,,64627,64933,58052,52420,,,807934,,,,
1990_MISSOURI,MISSOURI,1990,,,,,,,,,,,,66154,63904,61455,49925,,,816558,,,,
1991_MISSOURI,MISSOURI,1991,,,,,,,,,,,15561,66072,64324,62351,49503,,,842965,,,,
2017_MISSOURI,MISSOURI,2017,,,,,,,,,,,33054,66010,70749,67733,64283,,266775,915472,240,281,223,266
1986_MONTANA,MONTANA,1986,,,,,,,,,,,138,12923,11684,10677,10681,,,153327,,,,
1987_MONTANA,MONTANA,1987,,,,,,,,,,,96,12720,11734,10588,10906,,,152207,,,,
1988_MONTANA,MONTANA,1988,,,,,,,,,,,268,12583,11724,10769,10958,,,152191,,,,
1989_MONTANA,MONTANA,1989,,,,,,,,,,,293,12183,12136,10936,9985,,,151265,,,,
1990_MONTANA,MONTANA,1990,,,,,,,,,,,533,12326,12438,11514,9609,,,152974,,280,,
1991_MONTANA,MONTANA,1991,,,,,,,,,,,437,11995,12533,11815,9597,,,155779,,,,
2017_MONTANA,MONTANA,2017,,,,,,,,,,,2321,11702,11971,11207,9931,,43399,149474,241,286,222,267
1986_NEBRASKA,NEBRASKA,1986,,,,,,,,,,,1487,23355,19799,18974,19377,,,267139,,,,
1987_NEBRASKA,NEBRASKA,1987,,,,,,,,,,,1478,23255,20057,19138,19747,,,268100,,,,
1988_NEBRASKA,NEBRASKA,1988,,,,,,,,,,,1509,22838,20746,19661,19964,,,269434,,,,
1989_NEBRASKA,NEBRASKA,1989,,,,,,,,,,,1917,22834,21927,19116,19099,,,270920,,,,
1990_NEBRASKA,NEBRASKA,1990,,,,,,,,,,,2062,22751,22507,20226,17680,,,274081,,276,,
1991_NEBRASKA,NEBRASKA,1991,,,,,,,,,,,2797,22218,22460,20617,18106,,,279552,,,,
2017_NEBRASKA,NEBRASKA,2017,,,,,,,,,,,17513,23232,24169,23722,24349,,94935,323766,246,288,224,269
1986_NEVADA,NEVADA,1986,,,,,,,,,,,,13202,12135,11740,11023,,,161239,,,,
1987_NEVADA,NEVADA,1987,,,,,,,,,,,,13859,12771,11906,11604,,,168353,,,,
1988_NEVADA,NEVADA,1988,,,,,,,,,,,,14546,13969,12310,11916,,,176474,,,,
1989_NEVADA,NEVADA,1989,,,,,,,,,,,,15408,15603,13198,11297,,,186834,,,,
1990_NEVADA,NEVADA,1990,,,,,,,,,,,421,16737,16985,14623,11197,,,201316,,,,
1991_NEVADA,NEVADA,1991,,,,,,,,,,,795,17479,17886,15205,11283,,,211810,,,,
2017_NEVADA,NEVADA,2017,,,,,,,,,,,8908,35083,38624,36389,33456,,141950,485785,232,275,215,260
1986_NEW_HAMPSHIRE,NEW_HAMPSHIRE,1986,,,,,,,,,,,,5812,11631,12405,11641,,,163717,,,,
1987_NEW_HAMPSHIRE,NEW_HAMPSHIRE,1987,,,,,,,,,,,,5991,12215,12584,12226,,,166045,,,,
1988_NEW_HAMPSHIRE,NEW_HAMPSHIRE,1988,,,,,,,,,,,,7364,13069,12131,11878,,,169413,,,,
1989_NEW_HAMPSHIRE,NEW_HAMPSHIRE,1989,,,,,,,,,,,738,7338,13826,12058,11131,,,171696,,,,
1990_NEW_HAMPSHIRE,NEW_HAMPSHIRE,1990,,,,,,,,,,,696,7467,14594,12610,10408,,,172785,,273,,
1991_NEW_HAMPSHIRE,NEW_HAMPSHIRE,1991,,,,,,,,,,,850,7793,15117,12881,10483,,,177138,,,,
2017_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2017,,,,,,,,,,,3907,11419,13456,14223,13435,,56773,179433,245,293,229,275
1986_NEW_JERSEY,NEW_JERSEY,1986,,,,,,,,,,,6054,78251,75927,76245,81896,,,1107467,,,,
1987_NEW_JERSEY,NEW_JERSEY,1987,,,,,,,,,,,6320,78991,76156,74848,82653,,,1092982,,,,
1988_NEW_JERSEY,NEW_JERSEY,1988,,,,,,,,,,,6195,79662,78262,73684,78033,,,1080871,,,,
1989_NEW_JERSEY,NEW_JERSEY,1989,,,,,,,,,,,6531,80391,79060,72607,70438,,,1076005,,,,
1990_NEW_JERSEY,NEW_JERSEY,1990,,,,,,,,,,,6998,83551,80288,74839,67716,,,1089646,,270,,
1991_NEW_JERSEY,NEW_JERSEY,1991,,,,,,,,,,,8261,85469,82100,75556,67395,,,1109796,,,,
2017_NEW_JERSEY,NEW_JERSEY,2017,,,,,,,,,,,64351,91077,99443,100919,98845,,402894,1408102,248,292,233,275
1986_NEW_MEXICO,NEW_MEXICO,1986,,,,,,,,,,,,23108,20628,19651,16794,,,281943,,,,
1987_NEW_MEXICO,NEW_MEXICO,1987,,,,,,,,,,,,23411,21293,19595,16946,,,287229,,,,
1988_NEW_MEXICO,NEW_MEXICO,1988,,,,,,,,,,,,23587,21602,19939,16915,,,292425,,,,
1989_NEW_MEXICO,NEW_MEXICO,1989,,,,,,,,,,,,23239,22829,19768,15751,,,296057,,,,
1990_NEW_MEXICO,NEW_MEXICO,1990,,,,,,,,,,,1406,23280,23323,20487,15454,,,301881,,256,,
1991_NEW_MEXICO,NEW_MEXICO,1991,,,,,,,,,,,1231,23276,23829,21197,15923,,,308667,,,,
2017_NEW_MEXICO,NEW_MEXICO,2017,,,,,,,,,,,9689,23709,26363,24828,21573,,98506,334345,230,269,208,256
1986_NEW_YORK,NEW_YORK,1986,,,,,,,,,,,18783,181664,178888,174025,171545,,,2607719,,,,
1987_NEW_YORK,NEW_YORK,1987,,,,,,,,,,,20821,183910,181309,171808,172904,,,2594070,,,,
1988_NEW_YORK,NEW_YORK,1988,,,,,,,,,,,25005,185771,183779,172302,161593,,,2573715,,,,
1989_NEW_YORK,NEW_YORK,1989,,,,,,,,,,,28172,187957,186493,171331,148836,,,2565841,,,,
1990_NEW_YORK,NEW_YORK,1990,,,,,,,,,,,29187,193972,190245,178389,142514,,,2598337,,261,,
1991_NEW_YORK,NEW_YORK,1991,,,,,,,,,,,30025,197128,194841,180718,141546,,,2643993,,,,
2017_NEW_YORK,NEW_YORK,2017,,,,,,,,,,,65558,193045,202149,198879,194079,,820564,2724663,236,282,222,264
1986_NORTH_CAROLINA,NORTH_CAROLINA,1986,,,,,,,,,,,778,81093,79686,85446,68939,,,1085248,,,,
1987_NORTH_CAROLINA,NORTH_CAROLINA,1987,,,,,,,,,,,833,84705,79536,83024,72339,,,1085976,,,,
1988_NORTH_CAROLINA,NORTH_CAROLINA,1988,,,,,,,,,,,1540,84798,81174,82586,73595,,,1083156,,,,
1989_NORTH_CAROLINA,NORTH_CAROLINA,1989,,,,,,,,,,,1929,86204,83168,79280,68194,,,1080744,,,,
1990_NORTH_CAROLINA,NORTH_CAROLINA,1990,,,,,,,,,,,3050,88176,83652,82523,65720,,,1086871,,250,,
1991_NORTH_CAROLINA,NORTH_CAROLINA,1991,,,,,,,,,,,3925,88324,85288,81895,64061,,,1097598,,,,
2017_NORTH_CAROLINA,NORTH_CAROLINA,2017,,,,,,,,,,,18734,115064,122866,110297,105208,,470877,1553513,241,282,224,263
1986_NORTH_DAKOTA,NORTH_DAKOTA,1986,,,,,,,,,,,609,10126,9243,8739,8204,,,118703,,,,
1987_NORTH_DAKOTA,NORTH_DAKOTA,1987,,,,,,,,,,,530,10193,9189,8470,8704,,,119004,,,,
1988_NORTH_DAKOTA,NORTH_DAKOTA,1988,,,,,,,,,,,633,10292,9202,8469,8433,,,118809,,,,
1989_NORTH_DAKOTA,NORTH_DAKOTA,1989,,,,,,,,,,,682,9510,9352,8504,8032,,,117816,,,,
1990_NORTH_DAKOTA,NORTH_DAKOTA,1990,,,,,,,,,,,691,9547,9614,8898,7960,,,117825,,281,,
1991_NORTH_DAKOTA,NORTH_DAKOTA,1991,,,,,,,,,,,657,9273,9575,8929,7821,,,118376,,,,
2017_NORTH_DAKOTA,NORTH_DAKOTA,2017,,,,,,,,,,,2778,9273,8781,8243,7369,,30889,111920,244,288,222,265
1986_OHIO,OHIO,1986,,,,,,,,,,,,141923,128943,133448,132962,,,1793508,,,,
1987_OHIO,OHIO,1987,,,,,,,,,,,,141049,130374,130062,137127,,,1793431,,,,
1988_OHIO,OHIO,1988,,,,,,,,,,,,138736,135733,131165,137196,,,1778544,,,,
1989_OHIO,OHIO,1989,,,,,,,,,,,,138289,140455,128296,125507,,,1764410,,,,
1990_OHIO,OHIO,1990,,,,,,,,,,,,145294,141402,132213,118605,,,1771089,,264,,
1991_OHIO,OHIO,1991,,,,,,,,,,,12393,142085,140401,131604,113420,,,1783767,,,,
2017_OHIO,OHIO,2017,,,,,,,,,,,38310,123036,128118,130481,121801,,517145,1704399,241,288,225,268
1986_OKLAHOMA,OKLAHOMA,1986,,,,,,,,,,,2495,52321,43781,42731,38606,,,593183,,,,
1987_OKLAHOMA,OKLAHOMA,1987,,,,,,,,,,,2382,48529,43254,41652,40552,,,584212,,,,
1988_OKLAHOMA,OKLAHOMA,1988,,,,,,,,,,,2967,47326,43540,39041,40073,,,580426,,,,
1989_OKLAHOMA,OKLAHOMA,1989,,,,,,,,,,,2940,46401,45931,40762,37728,,,578580,,,,
1990_OKLAHOMA,OKLAHOMA,1990,,,,,,,,,,,2555,45904,46615,42319,35671,,,579087,,263,,
1991_OKLAHOMA,OKLAHOMA,1991,,,,,,,,,,,3403,45509,48260,43176,35684,,,588263,,,,
2017_OKLAHOMA,OKLAHOMA,2017,,,,,,,,,,,41727,51920,52385,49462,43534,,191296,695092,237,275,217,261
1986_OREGON,OREGON,1986,,,,,,,,,,,1617,26878,34941,33088,32009,,,449307,,,,
1987_OREGON,OREGON,1987,,,,,,,,,,,1514,30699,35330,33160,33495,,,455895,,,,
1988_OREGON,OREGON,1988,,,,,,,,,,,1285,32246,36978,34398,32320,,,461752,,,,
1989_OREGON,OREGON,1989,,,,,,,,,,,1254,35715,37106,35253,30018,,,472394,,,,
1990_OREGON,OREGON,1990,,,,,,,,,,,1254,35715,37106,35253,30018,,,472394,,271,,
1991_OREGON,OREGON,1991,,,,,,,,,,,1034,37547,40717,37872,30226,,,498614,,,,
2017_OREGON,OREGON,2017,,,,,,,,,,,27330,41884,46543,44375,47245,,180324,608014,233,282,218,266
1986_PENNSYLVANIA,PENNSYLVANIA,1986,,,,,,,,,,,,124171,112088,121509,126701,,,1674161,,,,
1987_PENNSYLVANIA,PENNSYLVANIA,1987,,,,,,,,,,,,124471,114588,118544,130812,,,1668542,,,,
1988_PENNSYLVANIA,PENNSYLVANIA,1988,,,,,,,,,,,,124878,119150,117664,124572,,,1659714,,,,
1989_PENNSYLVANIA,PENNSYLVANIA,1989,,,,,,,,,,,2445,122594,122701,115963,115400,,,1655279,,,,
1990_PENNSYLVANIA,PENNSYLVANIA,1990,,,,,,,,,,,2846,127628,125666,119563,108592,,,1667834,,266,,
1991_PENNSYLVANIA,PENNSYLVANIA,1991,,,,,,,,,,,3108,130364,128877,121836,107758,,,1692797,,,,
2017_PENNSYLVANIA,PENNSYLVANIA,2017,,,,,,,,,,,8498,121043,134060,134845,133091,,543865,1726809,242,286,225,270
1986_RHODE_ISLAND,RHODE_ISLAND,1986,,,,,,,,,,,372,9834,9318,9865,9396,,,134690,,,,
1987_RHODE_ISLAND,RHODE_ISLAND,1987,,,,,,,,,,,303,10103,9449,9543,9558,,,134800,,,,
1988_RHODE_ISLAND,RHODE_ISLAND,1988,,,,,,,,,,,358,9979,9813,9375,8954,,,133585,,,,
1989_RHODE_ISLAND,RHODE_ISLAND,1989,,,,,,,,,,,336,10449,10418,9388,8346,,,135729,,,,
1990_RHODE_ISLAND,RHODE_ISLAND,1990,,,,,,,,,,,364,10559,10812,9894,8167,,,138813,,260,,
1991_RHODE_ISLAND,RHODE_ISLAND,1991,,,,,,,,,,,369,10680,11122,10053,8277,,,142144,,,,
2017_RHODE_ISLAND,RHODE_ISLAND,2017,,,,,,,,,,,2477,10006,11003,11052,10295,,44212,142949,238,277,223,266
1986_SOUTH_CAROLINA,SOUTH_CAROLINA,1986,,,,,,,,,,,,41415,46874,48861,36064,,,611629,,,,
1987_SOUTH_CAROLINA,SOUTH_CAROLINA,1987,,,,,,,,,,,,41725,47256,47407,38596,,,614921,,,,
1988_SOUTH_CAROLINA,SOUTH_CAROLINA,1988,,,,,,,,,,,,41433,49024,46720,39348,,,615774,,,,
1989_SOUTH_CAROLINA,SOUTH_CAROLINA,1989,,,,,,,,,,,,41490,50891,45691,36621,,,616177,,,,
1990_SOUTH_CAROLINA,SOUTH_CAROLINA,1990,,,,,,,,,,,,43087,51339,47852,35393,,,622112,,,,
1991_SOUTH_CAROLINA,SOUTH_CAROLINA,1991,,,,,,,,,,,,43587,52206,47352,34638,,,627470,,,,
2017_SOUTH_CAROLINA,SOUTH_CAROLINA,2017,,,,,,,,,,,27006,55598,60890,57033,50100,,224093,777507,234,275,213,260
1986_SOUTH_DAKOTA,SOUTH_DAKOTA,1986,,,,,,,,,,,925,11124,9565,8518,8346,,,125458,,,,
1987_SOUTH_DAKOTA,SOUTH_DAKOTA,1987,,,,,,,,,,,367,11165,9702,8573,8829,,,126817,,,,
1988_SOUTH_DAKOTA,SOUTH_DAKOTA,1988,,,,,,,,,,,376,10655,10137,9000,8685,,,126910,,,,
1989_SOUTH_DAKOTA,SOUTH_DAKOTA,1989,,,,,,,,,,,214,10667,10527,9275,8248,,,127329,,,,
1990_SOUTH_DAKOTA,SOUTH_DAKOTA,1990,,,,,,,,,,,547,10681,10707,9530,7758,,,129164,,,,
1991_SOUTH_DAKOTA,SOUTH_DAKOTA,1991,,,,,,,,,,,531,10451,10793,9762,7692,,,131576,,,,
2017_SOUTH_DAKOTA,SOUTH_DAKOTA,2017,,,,,,,,,,,3393,11720,10966,10104,8783,,37945,137823,242,286,222,267
1986_TENNESSEE,TENNESSEE,1986,,,,,,,,,,,992,61359,61142,62213,49945,,,818073,,,,
1987_TENNESSEE,TENNESSEE,1987,,,,,,,,,,,,62046,61272,61192,53219,,,823783,,,,
1988_TENNESSEE,TENNESSEE,1988,,,,,,,,,,,,62118,63206,60330,53700,,,821580,,,,
1989_TENNESSEE,TENNESSEE,1989,,,,,,,,,,,,61767,63539,58576,50851,,,819660,,,,
1990_TENNESSEE,TENNESSEE,1990,,,,,,,,,,,,63739,64676,61382,49050,,,824595,,,,
1991_TENNESSEE,TENNESSEE,1991,,,,,,,,,,,,64183,65776,61623,49011,,,833651,,,,
2017_TENNESSEE,TENNESSEE,2017,,,,,,,,,,,28379,75482,78085,74150,69498,,291569,1001967,237,279,219,262
1986_TEXAS,TEXAS,1986,,,,,,,,,,,62804,248628,245742,236791,187279,,,3209515,,,,
1987_TEXAS,TEXAS,1987,,,,,,,,,,,70739,258953,247433,234498,182734,,,3236787,,,,
1988_TEXAS,TEXAS,1988,,,,,,,,,,,77548,251418,255832,237387,201762,,,3283707,,,,
1989_TEXAS,TEXAS,1989,,,,,,,,,,,82711,250752,268064,238057,192963,,,3328514,,,,
1990_TEXAS,TEXAS,1990,,,,,,,,,,,92172,257586,274159,246418,178390,,,3382887,,258,,
1991_TEXAS,TEXAS,1991,,,,,,,,,,,102371,258597,278636,251107,177332,,,3464371,,,,
2017_TEXAS,TEXAS,2017,,,,,,,,,,,256222,371638,413843,398662,345243,,1548389,5401341,241,282,215,260
1986_UTAH,UTAH,1986,,,,,,,,,,,,37466,35182,28311,23782,,,415994,,,,
1987_UTAH,UTAH,1987,,,,,,,,,,,,37235,33159,29148,25076,,,423386,,,,
1988_UTAH,UTAH,1988,,,,,,,,,,,1568,35242,36190,29977,25911,,,431119,,,,
1989_UTAH,UTAH,1989,,,,,,,,,,,2792,33991,37301,32563,24971,,,438554,,,,
1990_UTAH,UTAH,1990,,,,,,,,,,,1920,33166,36435,34551,26263,,,446652,,,,
1991_UTAH,UTAH,1991,,,,,,,,,,,2212,33193,37215,33114,27575,,,456430,,,,
2017_UTAH,UTAH,2017,,,,,,,,,,,15904,47591,52970,50627,46516,,193167,668274,242,287,225,269
1986_VERMONT,VERMONT,1986,,,,,,,,,,,281,7196,6730,6783,6158,,,92112,,,,
1987_VERMONT,VERMONT,1987,,,,,,,,,,,,7867,6989,6686,6380,,,92755,,,,
1988_VERMONT,VERMONT,1988,,,,,,,,,,,,8238,7214,6792,6199,,,93381,,,,
1989_VERMONT,VERMONT,1989,,,,,,,,,,,480,8282,7429,6746,5719,,,94779,,,,
1990_VERMONT,VERMONT,1990,,,,,,,,,,,681,8087,7788,6842,5424,,,95762,,,,
1991_VERMONT,VERMONT,1991,,,,,,,,,,,1577,8033,7996,7029,5529,,,97137,,,,
2017_VERMONT,VERMONT,2017,,,,,,,,,,,8818,5789,6236,6131,5907,,24976,88028,241,288,226,273
1986_VIRGINIA,VIRGINIA,1986,,,,,,,,,,,1462,75204,69422,73489,68104,,,975135,,,,
1987_VIRGINIA,VIRGINIA,1987,,,,,,,,,,,1798,78874,70388,71870,69422,,,979417,,,,
1988_VIRGINIA,VIRGINIA,1988,,,,,,,,,,,1610,80731,73540,70402,68064,,,982393,,,,
1989_VIRGINIA,VIRGINIA,1989,,,,,,,,,,,1569,82232,75946,70040,63501,,,985346,,,,
1990_VIRGINIA,VIRGINIA,1990,,,,,,,,,,,1609,84583,77165,73403,61328,,,998601,,264,,
1991_VIRGINIA,VIRGINIA,1991,,,,,,,,,,,1825,84565,78694,74406,61566,,,1016204,,,,
2017_VIRGINIA,VIRGINIA,2017,,,,,,,,,,,33617,91002,99305,96881,93121,,391435,1291462,248,290,228,268
1986_WASHINGTON,WASHINGTON,1986,,,,,,,,,,,1996,62897,56847,54187,56690,,,761428,,,,
1987_WASHINGTON,WASHINGTON,1987,,,,,,,,,,,2071,64898,58413,54358,58477,,,775755,,,,
1988_WASHINGTON,WASHINGTON,1988,,,,,,,,,,,3078,65647,62240,55717,57921,,,790918,,,,
1989_WASHINGTON,WASHINGTON,1989,,,,,,,,,,,3081,65566,66144,56617,53840,,,810232,,,,
1990_WASHINGTON,WASHINGTON,1990,,,,,,,,,,,3285,67654,69715,61623,51856,,,839709,,,,
1991_WASHINGTON,WASHINGTON,1991,,,,,,,,,,,3674,68532,72586,63150,53038,,,869327,,,,
2017_WASHINGTON,WASHINGTON,2017,,,,,,,,,,,15754,80917,87366,81798,91892,,340375,1110367,242,289,223,272
1986_WEST_VIRGINIA,WEST_VIRGINIA,1986,,,,,,,,,,,501,25821,26266,27392,22845,,,351837,,,,
1987_WEST_VIRGINIA,WEST_VIRGINIA,1987,,,,,,,,,,,508,24629,25515,26164,23296,,,344236,,,,
1988_WEST_VIRGINIA,WEST_VIRGINIA,1988,,,,,,,,,,,654,23567,23792,25547,23488,,,335912,,,,
1989_WEST_VIRGINIA,WEST_VIRGINIA,1989,,,,,,,,,,,407,22455,24871,25292,22831,,,327540,,,,
1990_WEST_VIRGINIA,WEST_VIRGINIA,1990,,,,,,,,,,,610,22241,24302,26175,22045,,,322389,,256,,
1991_WEST_VIRGINIA,WEST_VIRGINIA,1991,,,,,,,,,,,1779,22192,24110,25740,21611,,,320249,,,,
